DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTJTONUNKWN,PARTJTONPRE1940,PARTJTON194049,PARTJTON195059,PARTJTON196069,PARTJTON197079,PARTJTON198089,PARTJTON199099,PARTJTON200009,PARTJTON201019,PARTJTON202029,PARTJTONTOTAL,PARTJTOFFUNKWN,PARTJTOFFPRE1940,PARTJTOFF194049,PARTJTOFF195059,PARTJTOFF196069,PARTJTOFF197079,PARTJTOFF198089,PARTJTOFF199099,PARTJTOFF200009,PARTJTOFF201019,PARTJTOFF202029,PARTJTOFFTOTAL,PARTJTUNKWNTOT,PARTJTPRE1940TOT,PARTJT194049TOT,PARTJT195059TOT,PARTJT196069TOT,PARTJT197079TOT,PARTJT198089TOT,PARTJT199099TOT,PARTJT200009TOT,PARTJT201019TOT,PARTJT202029TOT,PARTJTTOTAL,PARTJGONAUNKWN,PARTJGONAPRE1940,PARTJGONA194049,PARTJGONA195059,PARTJGONA196069,PARTJGONA197079,PARTJGONA198089,PARTJGONA199099,PARTJGONA200009,PARTJGONA201019,PARTJGONA202029,PARTJGONATOTAL,PARTJGONBUNKWN,PARTJGONBPRE1940,PARTJGONB194049,PARTJGONB195059,PARTJGONB196069,PARTJGONB197079,PARTJGONB198089,PARTJGONB199099,PARTJGONB200009,PARTJGONB201019,PARTJGONB202029,PARTJGONBTOTAL,PARTJGONCUNKWN,PARTJGONCPRE1940,PARTJGONC194049,PARTJGONC195059,PARTJGONC196069,PARTJGONC197079,PARTJGONC198089,PARTJGONC199099,PARTJGONC200009,PARTJGONC201019,PARTJGONC202029,PARTJGONCTOTAL,PARTJGOFFUNKWN,PARTJGOFFPRE1940,PARTJGOFF194049,PARTJGOFF195059,PARTJGOFF196069,PARTJGOFF197079,PARTJGOFF198089,PARTJGOFF199099,PARTJGOFF200009,PARTJGOFF201019,PARTJGOFF202029,PARTJGOFFTOTAL,PARTJGUNKWNTOT,PARTJGPRE1940TOT,PARTJG194049TOT,PARTJG195059TOT,PARTJG196069TOT,PARTJG197079TOT,PARTJG198089TOT,PARTJG199099TOT,PARTJG200009TOT,PARTJG201019TOT,PARTJG202029TOT,PARTJGTOTAL,PARTJUNKWNTOT,PARTJPRE1940TOT,PARTJ194049TOT,PARTJ195059TOT,PARTJ196069TOT,PARTJ197079TOT,PARTJ198089TOT,PARTJ199099TOT,PARTJ200009TOT,PARTJ201019TOT,PARTJ202029TOT,PARTJTOTAL
2/2/2026,2024,20250508,45545,31748,MASSACHUSETTS WHOLESALE ELECTRIC CO,Natural Gas,INTRASTATE,MASSACHUSETTS,0,0,0,0,0,0,0,0,5.66,0,0,5.66,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5.66,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66,0,0,5.66
2/2/2026,2024,20250472,45508,31749,AECC- OSWALD GENERATING STATION,Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,0,0,0,0,5,0,0,5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
2/2/2026,2024,20250973,46028,31753,ASPIRE ENERGY OF OHIO LLC,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01,0,0,0,0,0,12.01,33.96,61.19,29.15,29.81,39.72,146.87,199.56,23.72,161.36,120.26,43.13,888.73,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,33.96,61.19,29.15,29.81,39.72,158.88,199.56,23.72,161.36,120.26,43.13,900.74,33.96,61.19,29.15,29.81,39.72,158.88,199.56,23.72,161.36,120.26,43.13,900.74
2/2/2026,2024,20250217,46488,31754,BLACK HILLS POWER INC,Natural Gas,INTRASTATE,SOUTH DAKOTA,0,0,0,0,0,0,0,0.386,1.026,0,0.043,1.455,,,,,,,,,,,,,0,0,0,0,0,0,0,0.386,1.026,0,0.043,1.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386,1.026,0,0.043,1.455
2/2/2026,2024,20250803,45851,31755,"NOBLE ENERGY, INC. RBU",Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,5.961,0,5.961,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5.961,0,5.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.042,0,0,0,0,0,0,0,23.835,90.689,27.719,252.285,,,,,,,,,,,,,110.042,0,0,0,0,0,0,0,23.835,90.689,27.719,252.285,110.042,0,0,0,0,0,0,0,23.835,96.65,27.719,258.246
2/2/2026,2024,20250636,45676,31768,SANTEE COOPER - RAINEY GENERATING STATION,Natural Gas,INTERSTATE,GEORGIA,0,0,0,0,0,0,0,0,0.3,0,0,0.3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3
2/2/2026,2024,20250636,45676,31768,SANTEE COOPER - RAINEY GENERATING STATION,Natural Gas,INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,1.7,0,0,1.7,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1.7,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,1.7
2/2/2026,2024,20250120,45132,31771,AMERESCO PALMETTO,Landfill Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,9.6,0,0,9.6,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9.6,0,0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,9.6
2/2/2026,2024,20250322,45348,31774,"EP ENERGY E&P COMPANY, L.P.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.7,0,1.7,0,0,0,0,0,0,0,0,0,1.7,0,1.7
2/2/2026,2024,20251408,46510,31778,OVINTIV USA INC,Natural Gas,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.54,0,13.54,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13.54,0,13.54,0,0,0,0,0,0,0,0,0,13.54,0,13.54
2/2/2026,2024,20250947,46001,31782,BAYSIDE POWER STATION,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,1.04,0.12,0,1.16,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1.04,0.12,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0.12,0,1.16
2/2/2026,2024,20251155,46218,31784,OHIO VALLEY HUB LLC,Natural Gas,INTRASTATE,INDIANA,0.009,0,0,0,0,0,0,0,9.953,0.002,0,9.964,,,,,,,,,,,,,0.009,0,0,0,0,0,0,0,9.953,0.002,0,9.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,9.953,0.002,0,9.964
2/2/2026,2024,20251042,46098,31788,CALPINE TEXAS PIPELINE LP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,2.4,75.2,0,0,77.6,,0,,,,,,,,,,0,0,0,0,0,0,0,0,2.4,75.2,0,0,77.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,75.2,0,0,77.6
2/2/2026,2024,20250522,45559,31801,TANDEM ENERGY CORPORATION,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.078,0,0,2.078,0,0,2.175,0,0,0,0,0,0,0.189,0,2.364,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,2.175,0,0,0,0,0,2.078,0.189,0,4.442,0,0,2.175,0,0,0,0,0,2.078,0.189,0,4.442
2/2/2026,2024,20251177,46243,31805,HOLLY REFINING & MARKETING COMPANY,Hydrogen Gas,INTRASTATE,UTAH,0,0,0,0,0,0,0,0,4.34,0,0,4.34,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,4.34,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,4.34
2/2/2026,2024,20250884,45937,31840,UNISOURCE ENERGY SERVICES,Natural Gas,INTRASTATE,ARIZONA,0,0,0,0,22.815,0,0,0.03,7.106,0,0,29.951,,,,,,,,,,,,,0,0,0,0,22.815,0,0,0.03,7.106,0,0,29.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.815,0,0,0.03,7.106,0,0,29.951
2/2/2026,2024,20250866,45917,31846,"CAROLINA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,GEORGIA,0,0,0,0,0,0,0,0,15.223,0.004,0,15.227,,,,,,,,,,,,,0,0,0,0,0,0,0,0,15.223,0.004,0,15.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.223,0.004,0,15.227
2/2/2026,2024,20250866,45917,31846,"CAROLINA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,SOUTH CAROLINA,0,0,0,352.875,381.961,157.58,83.672,244.921,85.783,109.946,25.119,1441.857,,,,,,,,,,,,,0,0,0,352.875,381.961,157.58,83.672,244.921,85.783,109.946,25.119,1441.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.875,381.961,157.58,83.672,244.921,85.783,109.946,25.119,1441.857
2/2/2026,2024,20250498,45534,31849,OGLETHORPE POWER CORPORATION,Natural Gas,INTRASTATE,GEORGIA,0,0,0,0,0,0,0,0,5,0,0,5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
2/2/2026,2024,20250609,45649,31853,FOUNTAIN VALLEY POWER LLC,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,5.94,0,0,5.94,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5.94,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,0,0,5.94
2/2/2026,2024,20250166,45184,31855,EVERGY,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,3.2,0,0,3.2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3.2,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,3.2
2/2/2026,2024,20250469,45505,31864,APACHE CORPORATION,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,101.47,0,0,0,0,0,0,0,0,0,0,101.47,,,,,,,,,,,,,101.91,0,0,0,0,0,0,0,0,0,0,101.91,101.91,0,0,0,0,0,0,0,0,0,0,101.91
2/2/2026,2024,20251384,46473,31875,MERIT ENERGY COMPANY,Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,0,0,0,0,54.71,18.49,0,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.71,18.49,0,73.2,0,0,0,0,0,0,0,0,40.22,3.4,0,43.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.18,60.11,0,0,157.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.18,100.33,3.4,0,200.91,0,0,0,0,0,0,0,97.18,155.04,21.89,0,274.11
2/2/2026,2024,20251384,46473,31875,MERIT ENERGY COMPANY,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,6.3,0,0,0,0,0,,75,35,15.75,0,0,125.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,75,35,15.75,0,0,132.05,0,0,0,0,6.3,0,75,35,15.75,0,0,132.05
2/2/2026,2024,20251384,46473,31875,MERIT ENERGY COMPANY,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0.43,0,0,0,0,0,0,0,23.34,0,0,0,23.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.34,0.43,0,0,23.77,0,0,0,0,0,0,0,23.34,0.43,0,0,23.77
2/2/2026,2024,20251384,46473,31875,MERIT ENERGY COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.246,0,0,0.7,3.97,0,0,43.27,6.04,0,0,74.226,0,0,0,0,0,1.2,0,0.9,0,0,0,2.1,0,0,0,0,0,0,35,144.5,50.5,20,0,250,0,0,0,0,0,0,0,0,0,0,0,0,20.246,0,0,0.7,3.97,1.2,35,188.67,56.54,20,0,326.326,20.246,0,0,0.7,3.97,1.2,35,188.67,56.54,20,0,326.326
2/2/2026,2024,20250300,46638,31880,"BBT MISSISSIPPI, LLC",Natural Gas,INTRASTATE,MISSISSIPPI,8.714,0,0,0,0,206.926,115.436,52.372,3.671,14.859,0,401.978,,,,,,,,,,,,,8.714,0,0,0,0,206.926,115.436,52.372,3.671,14.859,0,401.978,4.28,0,0,0,0,0,0,0,0,0,0,4.28,0.15,0,0,0,0,0,0,0,0,0,0,0.15,48.4,0,0,0,0,0,0,0,0,0,0,48.4,,,,,,,,,,,,,52.83,0,0,0,0,0,0,0,0,0,0,52.83,61.544,0,0,0,0,206.926,115.436,52.372,3.671,14.859,0,454.808
2/2/2026,2024,20250430,45462,31890,WSP USA ENERGY STORAGE SERVICES INC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,9.667,13.927,0,0,0,23.594,,,,,,,,,,,,,0,0,0,0,0,0,9.667,13.927,0,0,0,23.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.667,13.927,0,0,0,23.594
2/2/2026,2024,20250732,46907,31891,NORTH BAJA PIPELINE LLC,Natural Gas,INTERSTATE,ARIZONA,0,0,0,0,0,0,0,0,0.358,3.259,0,3.617,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.358,3.259,0,3.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358,3.259,0,3.617
2/2/2026,2024,20250732,46907,31891,NORTH BAJA PIPELINE LLC,Natural Gas,INTERSTATE,CALIFORNIA,0,0,0,0,0,0,0,0,81.909,0.049,0,81.958,,,,,,,,,,,,,0,0,0,0,0,0,0,0,81.909,0.049,0,81.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.909,0.049,0,81.958
2/2/2026,2024,20250905,45959,31892,DUKE ENERGY - DEBARY COMBUSTION TURBINE,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,3.25,0,0,0,3.25,,,,,,,,,,,,,0,0,0,0,0,0,0,3.25,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,0,3.25
2/2/2026,2024,20251351,46438,31894,KISSIMMEE UTILITY AUTHORITY,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,6,1,0,0,7,,,,,,,,,,,,,0,0,0,0,0,0,0,6,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,7
2/2/2026,2024,20251126,46187,31895,CERTAINTEED  SAINT-GOBAIN,Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,5.75,0,0,5.75,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5.75,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,0,5.75
2/2/2026,2024,20250791,45839,31896,"NORSTAR PIPELINE COMPANY, INC.",Natural Gas,INTRASTATE,ALASKA,0,0,0,0,0,0,0,0.899,0.039,1.139,0,2.077,,,,,,,,,,,,,0,0,0,0,0,0,0,0.899,0.039,1.139,0,2.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899,0.039,1.139,0,2.077
2/2/2026,2024,20251407,46509,31898,MV PIPELINE COMPANY,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,11.56,0,0,0,0,11.56,,,,,,,,,,,,,0,0,0,0,0,0,11.56,0,0,0,0,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.56,0,0,0,0,11.56
2/2/2026,2024,20250489,45525,31902,"PINNACLE GAS PRODUCERS, LLC",Landfill Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,1.8,0,0,0,1.8,0,0,0,0,0,0,0,1.8,0,0,0,1.8
2/2/2026,2024,20250637,45677,31904,"SUNRISE POWER COMPANY, LLC",Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,2.55,0,0,2.55,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2.55,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,0,0,2.55
2/2/2026,2024,20251305,46389,31908,CHS OILSEED PROCESSING-NW GAS CONTRACTED,Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,0,0,0,0,4.18,0,0,4.18,,,,,,,,,,,,,0,0,0,0,0,0,0,0,4.18,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18,0,0,4.18
2/2/2026,2024,20250076,45082,31915,"TROPICANA PRODUCTS, INC.",Natural Gas,INTRASTATE,FLORIDA,0,0,0,0,0,0,0,0,0.19,0,0,0.19,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.19
2/2/2026,2024,20250288,45312,31916,"WM RENEWABLE ENERGY, LLC",Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,1.4,0,1.4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.4
2/2/2026,2024,20250288,45312,31916,"WM RENEWABLE ENERGY, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0.74,0,0.74,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.74
2/2/2026,2024,20250288,45312,31916,"WM RENEWABLE ENERGY, LLC",Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,22,0,0,22,,,,,,,,,,,,,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22
2/2/2026,2024,20250937,45991,31924,COPANO FIELD SERVICES/UPPER GULF COAST LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.262,0,0,0,0,1.187,0,2.11,0,0,0,4.559,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0,0,0,0,20.174,0,0,0,38.874,,,,,,,,,,,,,19.962,0,0,0,0,1.187,0,22.284,0,0,0,43.433,19.962,0,0,0,0,1.187,0,22.284,0,0,0,43.433
2/2/2026,2024,20250876,45928,31925,COPANO PIPELINES/SOUTH TEXAS LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.306,0,0,0,0,0,0,0,0,0.737,0,2.043,0,0,0,0,0,0,0,0,0,0,0,0,154.46,0,0,3.35,0,0,0,0,1.768,66.562,3.456,229.596,,,,,,,,,,,,,155.766,0,0,3.35,0,0,0,0,1.768,67.299,3.456,231.639,155.766,0,0,3.35,0,0,0,0,1.768,67.299,3.456,231.639
2/2/2026,2024,20251192,46266,31926,COPANO PIPELINES/UPPER GULF COAST LLC,Natural Gas,INTRASTATE,TEXAS,2.15,0,22.932,0,59.479,7.239,0.927,0.741,5.636,6.383,0.085,105.572,,,,,,,,,,,,,2.15,0,22.932,0,59.479,7.239,0.927,0.741,5.636,6.383,0.085,105.572,0,0,0,0,0,3.055,0,0.788,0,0,0,3.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.496,9.298,0,2.732,8.066,10.603,0,51.195,,,,,,,,,,,,,0,0,0,0,20.496,12.353,0,3.52,8.066,10.603,0,55.038,2.15,0,22.932,0,79.975,19.592,0.927,4.261,13.702,16.986,0.085,160.61
