DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,C1_HCA_150_ABLE,C1_HCA_150_NOT_ABLE,C1_HCA_IN150_139_ABLE,C1_HCA_IN150_139_NOT_ABLE,C1_HCA_IN139_125_ABLE,C1_HCA_IN139_125_NOT_ABLE,C1_HCA_IN125_11_ABLE,C1_HCA_IN125_11_NOT_ABLE,C1_HCA_IN11_0_ABLE,C1_HCA_IN11_0_NOT_ABLE,C1_HCA_TOTAL,C2_HCA_150_ABLE,C2_HCA_150_NOT_ABLE,C2_HCA_IN150_139_ABLE,C2_HCA_IN150_139_NOT_ABLE,C2_HCA_IN139_125_ABLE,C2_HCA_IN139_125_NOT_ABLE,C2_HCA_IN125_11_ABLE,C2_HCA_IN125_11_NOT_ABLE,C2_HCA_IN11_0_ABLE,C2_HCA_IN11_0_NOT_ABLE,C2_HCA_TOTAL,C3_HCA_150_ABLE,C3_HCA_150_NOT_ABLE,C3_HCA_IN150_139_ABLE,C3_HCA_IN150_139_NOT_ABLE,C3_HCA_IN139_125_ABLE,C3_HCA_IN139_125_NOT_ABLE,C3_HCA_IN125_11_ABLE,C3_HCA_IN125_11_NOT_ABLE,C3_HCA_IN11_0_ABLE,C3_HCA_IN11_0_NOT_ABLE,C3_HCA_TOTAL,C4_HCA_150_ABLE,C4_HCA_150_NOT_ABLE,C4_HCA_IN150_139_ABLE,C4_HCA_IN150_139_NOT_ABLE,C4_HCA_IN139_125_ABLE,C4_HCA_IN139_125_NOT_ABLE,C4_HCA_IN125_11_ABLE,C4_HCA_IN125_11_NOT_ABLE,C4_HCA_IN11_0_ABLE,C4_HCA_IN11_0_NOT_ABLE,C4_HCA_TOTAL,HCA_GT15_MAOP_ABLE,HCA_GT15_MAOP_NOT_ABLE,HCA_BT15AND139_MAOP_ABLE,HCA_BT15AND139_MAOP_NOT_ABLE,HCA_BT139AND125_MAOP_ABLE,HCA_BT139AND125_MAOP_NOT_ABLE,HCA_BT125AND11_MAOP_ABLE,HCA_BT125AND11_MAOP_NOT_ABLE,HCA_LT_11_MAOP_ABLE,HCA_LT_11_MAOP_NOT_ABLE,C1_MCA_150_ABLE,C1_MCA_150_NOT_ABLE,C1_MCA_IN150_139_ABLE,C1_MCA_IN150_139_NOT_ABLE,C1_MCA_IN139_125_ABLE,C1_MCA_IN139_125_NOT_ABLE,C1_MCA_IN125_11_ABLE,C1_MCA_IN125_11_NOT_ABLE,C1_MCA_IN11_0_ABLE,C1_MCA_IN11_0_NOT_ABLE,C1_MCA_TOTAL,C2_MCA_150_ABLE,C2_MCA_150_NOT_ABLE,C2_MCA_IN150_139_ABLE,C2_MCA_IN150_139_NOT_ABLE,C2_MCA_IN139_125_ABLE,C2_MCA_IN139_125_NOT_ABLE,C2_MCA_IN125_11_ABLE,C2_MCA_IN125_11_NOT_ABLE,C2_MCA_IN11_0_ABLE,C2_MCA_IN11_0_NOT_ABLE,C2_MCA_TOTAL,C3_MCA_150_ABLE,C3_MCA_150_NOT_ABLE,C3_MCA_IN150_139_ABLE,C3_MCA_IN150_139_NOT_ABLE,C3_MCA_IN139_125_ABLE,C3_MCA_IN139_125_NOT_ABLE,C3_MCA_IN125_11_ABLE,C3_MCA_IN125_11_NOT_ABLE,C3_MCA_IN11_0_ABLE,C3_MCA_IN11_0_NOT_ABLE,C3_MCA_TOTAL,C4_MCA_150_ABLE,C4_MCA_150_NOT_ABLE,C4_MCA_IN150_139_ABLE,C4_MCA_IN150_139_NOT_ABLE,C4_MCA_IN139_125_ABLE,C4_MCA_IN139_125_NOT_ABLE,C4_MCA_IN125_11_ABLE,C4_MCA_IN125_11_NOT_ABLE,C4_MCA_IN11_0_ABLE,C4_MCA_IN11_0_NOT_ABLE,C4_MCA_TOTAL,MCA_GT15_MAOP_ABLE,MCA_GT15_MAOP_NOT_ABLE,MCA_BT15AND139_MAOP_ABLE,MCA_BT15AND139_MAOP_NOT_ABLE,MCA_BT139AND125_MAOP_ABLE,MCA_BT139AND125_MAOP_NOT_ABLE,MCA_BT125AND11_MAOP_ABLE,MCA_BT125AND11_MAOP_NOT_ABLE,MCA_LT_11_MAOP_ABLE,MCA_LT_11_MAOP_NOT_ABLE,C1_NOT_HCAORMCA_150_ABLE,C1_NOT_HCAORMCA_150_NOT_ABLE,C1_NOT_HCAORMCA_IN150_139_ABLE,C1_NOT_HCAORMCA_IN150_139_NOT_ABLE,C1_NOT_HCAORMCA_IN139_125_ABLE,C1_NOT_HCAORMCA_IN139_125_NOT_ABLE,C1_NOT_HCAORMCA_IN125_11_ABLE,C1_NOT_HCAORMCA_IN125_11_NOT_ABLE,C1_NOT_HCAORMCA_IN11_0_ABLE,C1_NOT_HCAORMCA_IN11_0_NOT_ABLE,C1_NOT_HCAORMCA_TOTAL,C2_NOT_HCAORMCA_150_ABLE,C2_NOT_HCAORMCA_150_NOT_ABLE,C2_NOT_HCAORMCA_IN150_139_ABLE,C2_NOT_HCAORMCA_IN150_139_NOT_ABLE,C2_NOT_HCAORMCA_IN139_125_ABLE,C2_NOT_HCAORMCA_IN139_125_NOT_ABLE,C2_NOT_HCAORMCA_IN125_11_ABLE,C2_NOT_HCAORMCA_IN125_11_NOT_ABLE,C2_NOT_HCAORMCA_IN11_0_ABLE,C2_NOT_HCAORMCA_IN11_0_NOT_ABLE,C2_NOT_HCAORMCA_TOTAL,C3_NOT_HCAORMCA_150_ABLE,C3_NOT_HCAORMCA_150_NOT_ABLE,C3_NOT_HCAORMCA_IN150_139_ABLE,C3_NOT_HCAORMCA_IN150_139_NOT_ABLE,C3_NOT_HCAORMCA_IN139_125_ABLE,C3_NOT_HCAORMCA_IN139_125_NOT_ABLE,C3_NOT_HCAORMCA_IN125_11_ABLE,C3_NOT_HCAORMCA_IN125_11_NOT_ABLE,C3_NOT_HCAORMCA_IN11_0_ABLE,C3_NOT_HCAORMCA_IN11_0_NOT_ABLE,C3_NOT_HCAORMCA_TOTAL,C4_NOT_HCAORMCA_150_ABLE,C4_NOT_HCAORMCA_150_NOT_ABLE,C4_NOT_HCAORMCA_IN150_139_ABLE,C4_NOT_HCAORMCA_IN150_139_NOT_ABLE,C4_NOT_HCAORMCA_IN139_125_ABLE,C4_NOT_HCAORMCA_IN139_125_NOT_ABLE,C4_NOT_HCAORMCA_IN125_11_ABLE,C4_NOT_HCAORMCA_IN125_11_NOT_ABLE,C4_NOT_HCAORMCA_IN11_0_ABLE,C4_NOT_HCAORMCA_IN11_0_NOT_ABLE,C4_NOT_HCAORMCA_TOTAL,NOT_HCAMCA_GT15_MAOP_ABLE,NOT_HCAMCA_GT15_MAOP_NOT_ABLE,NOT_HCAMCA_BT15139_MAOP_ABLE,NOT_HCAMCA_BT15139_MAOP_NABLE,NOT_HCAMCA_BT139125_MAOP_ABLE,NOT_HCAMCA_BT139125_NABLE,NOT_HCAMCA_BT12511_MAOP_ABLE,NOT_HCAMCA_BT12511_MAOP_NABLE,NOT_HCAMCA_LT_11_MAOP_ABLE,NOT_HCAMCA_LT_11_MAOP_NABLE,GT15_MAOP_ABLE,GT15_MAOP_NOT_ABLE,BT15AND139_MAOP_ABLE,BT15AND139_MAOP_NOT_ABLE,BT139AND125_MAOP_ABLE,BT139AND125_MAOP_NOT_ABLE,BT125AND11_MAOP_ABLE,BT125AND11_MAOP_NOT_ABLE,LT_11_MAOP_ABLE,LT_11_MAOP_NOT_ABLE,GT15_MAOP,BT15AND139_MAOP,BT139AND125_MAOP,BT125AND11_MAOP,LT_11_MAOP,INSPECTION_ABLE,INSPECTION_NOT_ABLE,PARTR_TOTAL
2/2/2026,2021,20220444,40290,18456,SOUTHEAST GAS,Natural Gas,INTRASTATE,ALABAMA,0.21,0,0,0,0,0,0,0,0,0.31,0.52,0,2.72,0,0,0,0,0,0,0,14.04,16.76,0.42,5.11,0,0,0,0,0,0,0,6.56,12.09,0,0,0,0,0,0,0,0,0,0,0,0.63,7.83,0,0,0,0,0,0,0,20.91,17.86,6.49,0,0,0,0,0,0,0,13.19,37.54,10.83,22.68,0,0,0,0,0,0,0,37.67,71.18,7.03,28.99,0,0,0,0,0,0,0,41.06,77.08,0,0,0,0,0,0,0,0,0,0,0,35.72,58.16,0,0,0,0,0,0,0,91.92,91.31,19.16,0,0,0,0,0,0,0,49.64,160.11,4.23,36,0,0,0,0,0,0,0,116.77,157,0,1.89,0,0,0,0,0,0,0,41.94,43.83,0,0,0,0,0,0,0,0,0,0,0,95.54,57.05,0,0,0,0,0,0,0,208.35,131.89,123.04,0,0,0,0,0,0,0,321.18,254.93,0,0,0,321.18,131.89,444.22,576.11
2/2/2026,2021,20221248,46736,18472,SEMCO ENERGY GAS COMPANY,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0.024,0,0.133,0,0,0,0,0,0,0,0.6,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0,0,0,0,0,0,0,0.6,1.114,0.89,0,0,0,0,0,0,0,0.526,2.53,2.607,0.385,0,0,0,0,0,0,0,0.547,3.539,0,0.181,0,0,0,0,0,0,0,0.457,0.638,0,0,0,0,0,0,0,0,0,0,0,3.721,1.456,0,0,0,0,0,0,0,1.53,60.431,13.12,0,0.239,0,0,0,0,0,8.586,82.376,9.684,36.798,0,0,0,0,0,0,0,5.944,52.426,0,2.503,0,0,0,0,0,0,0,1.963,4.466,0,0,0,0,0,0,0,0,0,0,0,70.115,52.421,0,0.239,0,0,0,0,0,16.493,73.836,54.034,0,0.239,0,0,0,0,0,18.623,127.87,0.239,0,0,18.623,73.836,72.896,146.732
2/2/2026,2021,20221246,41124,18473,SEMCO PIPELINE CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,0.162,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.318,0.162,0,0,0,0,0,0,0,0,0.364,0,0,0,0,0,0,0,0,0,0.364,0.146,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,25.835,2.511,0,0,0,0,0,0,0,0,28.346,16.313,4.333,0,0,0,0,0,0,0,0,20.646,0.127,0.078,0,0,0,0,0,0,0,0,0.205,0,0,0,0,0,0,0,0,0,0,0,42.275,6.922,0,0,0,0,0,0,0,0,43.103,7.084,0,0,0,0,0,0,0,0,50.187,0,0,0,0,43.103,7.084,50.187
2/2/2026,2021,20220761,41302,18484,SOUTHERN CALIFORNIA GAS CO,Natural Gas,INTRASTATE,CALIFORNIA,19,4,2,0,3,0,1,0,1,2,32,13,2,0,0,1,0,0,0,0,0,16,780,182,6,5,22,7,0,0,8,6,1016,55,5,2,0,0,0,0,0,0,0,62,867,193,10,5,26,7,1,0,9,8,90,42,15,0,24,1,26,2,50,5,255,26,14,1,0,5,1,2,0,1,1,51,0,21,0,1,0,1,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,116,77,16,1,29,3,28,2,51,7,459,415,56,32,131,220,309,42,132,84,1880,20,40,0,1,2,1,0,1,2,9,76,0,15,0,2,0,1,0,0,0,10,28,0,0,0,0,0,0,0,0,0,0,0,479,470,56,35,133,222,309,43,134,103,1462,740,82,41,188,232,338,45,194,118,2202,123,420,383,312,2264,1176,3440
2/2/2026,2021,20220609,46886,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,Natural Gas,INTRASTATE,INDIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.871,1.008,0,0,0,0,0,0,0.017,0.036,6.932,0,0,0,0,0,0,0,0,0,0,0,5.871,1.008,0,0,0,0,0,0,0.017,0.036,0.83,0.354,0,0,0,0,0,0,0,0,1.184,0.3,0,0,0,0,0,0,0,0,0,0.3,10.626,1.246,0,0,0,0,0,0,0,0.876,12.748,0,0,0,0,0,0,0,0,0,0,0,11.756,1.6,0,0,0,0,0,0,0,0.876,53.608,4.855,0,0.54,0,0.071,0,0,4.802,18.167,82.043,11.779,0.492,0,0,0,0,0,0,0,0.809,13.08,13.57,0.136,0,0,0,0,0,0,0,1.126,14.832,0,0,0,0,0,0,0,0,0,0,0,78.957,5.483,0,0.54,0,0.071,0,0,4.802,20.102,96.584,8.091,0,0.54,0,0.071,0,0,4.819,21.014,104.675,0.54,0.071,0,25.833,101.403,29.716,131.119
2/2/2026,2021,20220789,40648,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,ALABAMA,2.55,0.2,0.09,0,0.69,0.01,0.01,0.01,0,0,3.56,5.65,0.02,0.49,0,4.45,0.01,0.06,0,0,0,10.68,93.42,5.18,0.78,0,0.36,0.31,0,0,0.97,0.01,101.03,0,0,0,0,0,0,0,0,0,0,0,101.62,5.4,1.36,0,5.5,0.33,0.07,0.01,0.97,0.01,24.89,1.39,0.16,0,19.08,0.04,2.67,0.08,1.77,0.24,50.32,37.86,1.58,2.44,0,55.8,0.22,0.07,0.05,2.41,0.61,101.04,84.98,3.62,0.35,0.11,0.47,0.11,0.12,0.31,1.81,0.33,92.21,0,0,0,0,0,0,0,0,0,0,0,147.73,6.59,2.95,0.11,75.35,0.37,2.86,0.44,5.99,1.18,406.27,119.73,57.01,0.56,397.32,0.07,131.75,4.51,152.44,10.17,1279.83,113.83,35.61,11.68,0,52.85,2.74,0,0,11.67,5.7,234.08,85.63,26.22,1.27,0.18,0.17,0,0,0.13,4.88,5.36,123.84,0,0,0,0,0,0,0,0,0,0,0,605.73,181.56,69.96,0.74,450.34,2.81,131.75,4.64,168.99,21.23,855.08,193.55,74.27,0.85,531.19,3.51,134.68,5.09,175.95,22.42,1048.63,75.12,534.7,139.77,198.37,1771.17,225.42,1996.59
2/2/2026,2021,20220789,40648,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,FLORIDA,0.01,0,0,0,0,0,0,0,0.07,0,0.08,0.22,0,0,0,0.24,0,0,0,0.04,0,0.5,0.63,0.28,0,0,0.14,0,0,0,0.23,0.12,1.4,0,0,0,0,0,0,0,0,0,0,0,0.86,0.28,0,0,0.38,0,0,0,0.34,0.12,1.02,0,0,0,1.14,0,0,0.02,0,0,2.18,2.35,0,0,0,0.58,0,0,0,0,0,2.93,0.65,0,0,0,0.2,0,0,0,0,0.2,1.05,0,0,0,0,0,0,0,0,0,0,0,4.02,0,0,0,1.92,0,0,0.02,0,0.2,89.61,0.86,0,0,38.28,1.06,12.82,4.34,18.7,0.14,165.81,19.63,0.18,0,0,2.72,0.01,2.29,5.31,1,0,31.14,1.48,0.02,0,0,1.39,0.04,0,0,0,5.03,7.96,0,0,0,0,0,0,0,0,0,0,0,110.72,1.06,0,0,42.39,1.11,15.11,9.65,19.7,5.17,115.6,1.34,0,0,44.69,1.11,15.11,9.67,20.04,5.49,116.94,0,45.8,24.78,25.53,195.44,17.61,213.05
2/2/2026,2021,20220789,40648,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,GEORGIA,4.29,0.14,2,0,1.22,0,0,0,0.18,0,7.83,8.5,0.11,0.86,0,0.98,0,0,0,0.05,0.07,10.57,95.71,1.87,5.67,0,0.71,0,0,0,2.13,0.49,106.58,0,0,0,0,0,0,0,0,0,0,0,108.5,2.12,8.53,0,2.91,0,0,0,2.36,0.56,19.43,0.29,19.72,0,20.99,0.09,1.69,4.09,1.84,0.25,68.39,36.6,0.91,10.38,0.2,25.01,0.14,0,1.2,1.1,0.71,76.25,78.69,1.6,0.67,0,1.09,0,0.42,0,4.18,0.65,87.3,0,0,0,0,0,0,0,0,0,0,0,134.72,2.8,30.77,0.2,47.09,0.23,2.11,5.29,7.12,1.61,528.35,24.68,230.78,0.69,436.65,26.5,174.46,66.14,219.95,131.4,1839.6,137.69,4.67,17.9,0.09,30.28,6.61,4.92,5.77,24.98,28.36,261.27,69.15,4.35,0.7,0,0.74,0.02,0.05,1.08,6.4,7.09,89.58,0,0,0,0,0,0,0,0,0,0,0,735.19,33.7,249.38,0.78,467.67,33.13,179.43,72.99,251.33,166.85,978.41,38.62,288.68,0.98,517.67,33.36,181.54,78.28,260.81,169.02,1017.03,289.66,551.03,259.82,429.83,2227.11,320.26,2547.37
2/2/2026,2021,20220789,40648,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,LOUISIANA,0.69,0,0.12,0,3.35,0,0.67,0,0,0,4.83,3.29,0.26,0.35,0,3.53,0,0,0,0,0,7.43,16.06,0.1,2.23,0,0.47,0,0,0,0,0,18.86,0,0,0,0,0,0,0,0,0,0,0,20.04,0.36,2.7,0,7.35,0,0.67,0,0,0,7.11,0.45,1.89,0.06,10.29,0.16,1.38,0,0.05,0,21.39,13.32,0.18,6.92,0,39.56,0,1.05,0.24,0.3,0,61.57,12.93,0,1.63,0,0.52,0,0,0,0,0,15.08,0,0,0,0,0,0,0,0,0,0,0,33.36,0.63,10.44,0.06,50.37,0.16,2.43,0.24,0.35,0,287.71,15.19,42.95,3.17,218.8,1.3,128.07,0.65,55.1,4.86,757.8,22.06,0.21,0.88,0,26.23,0.07,4.24,0.15,0.36,0.08,54.28,4.29,0.01,0.57,0,0.76,0,0,0,0,0,5.63,0,0,0,0,0,0,0,0,0,0,0,314.06,15.41,44.4,3.17,245.79,1.37,132.31,0.8,55.46,4.94,367.46,16.4,57.54,3.23,303.51,1.53,135.41,1.04,55.81,4.94,383.86,60.77,305.04,136.45,60.75,919.73,27.14,946.87
2/2/2026,2021,20220789,40648,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,MISSISSIPPI,1.05,0.01,0,0,0.28,0,0.04,0,0.09,0,1.47,3.67,0,0,0,2.13,0,0,0,0,0,5.8,3.02,0.13,0,0,0.11,0,0,0.08,0.08,0,3.42,0,0,0,0,0,0,0,0,0,0,0,7.74,0.14,0,0,2.52,0,0.04,0.08,0.17,0,5.31,0.92,0.51,0.08,23.47,0.03,2.04,0.22,2.59,0.01,35.18,8.37,0.51,1.25,0,26.69,0,0.01,0,0,0,36.83,0.62,0.69,0.25,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,14.3,2.12,2.01,0.08,50.16,0.03,2.05,0.22,2.59,0.01,191.04,100.78,58.85,4.57,471.79,0.22,114.35,20,69.07,4.86,1035.53,22.14,30.77,5.96,0.47,41.64,1.63,0.33,1.27,0.01,0.22,104.44,0.69,4.71,0.17,2.16,0,0,0,0.14,0,0.03,7.9,0,0,0,0,0,0,0,0,0,0,0,213.87,136.26,64.98,7.2,513.43,1.85,114.68,21.41,69.08,5.11,235.91,138.52,66.99,7.28,566.11,1.88,116.77,21.71,71.84,5.12,374.43,74.27,567.99,138.48,76.96,1057.62,174.51,1232.13
2/2/2026,2021,20220789,40648,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.39,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,1,0.39,0,0,0,0,0,0,0,0,0.21,0.04,0,0,0,0,0,0,0,0,0.25,2.55,0.13,0,0,0,0,0,0,0,0,2.68,5.12,0.04,0,0,0,0,0,0,0,0,5.16,0,0,0,0,0,0,0,0,0,0,0,7.88,0.21,0,0,0,0,0,0,0,0,10.67,3.7,0.53,0,0,0,14.07,0.06,0,0.5,29.53,3.52,3.58,0,0,0,0,0,0,0,1.87,8.97,4.64,2.92,0,0,0,0,0,0,0,0.03,7.59,0,0,0,0,0,0,0,0,0,0,0,18.83,10.2,0.53,0,0,0,14.07,0.06,0,2.4,27.71,10.8,0.53,0,0,0,14.07,0.06,0,2.4,38.51,0.53,0,14.13,2.4,42.31,13.26,55.57
2/2/2026,2021,20220789,40648,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.15,0.91,0,0,0,0,0,0,0,0,0,0.91,0.16,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,2.92,0.02,0,0,0,0,0.15,0,0,0,3.09,8.46,0.01,0,0,0.85,0,0,0,0,0,9.32,0.14,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,11.52,0.03,0,0,0.85,0,0.15,0,0,0,12.91,0.03,0,0,0.85,0,0.15,0,0,0,12.94,0,0.85,0.15,0,13.91,0.03,13.94
2/2/2026,2021,20220789,40648,18516,SOUTHERN NATURAL GAS CO,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.42,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0.01,0,0,0,0,0,0.82,0,0,0,0.01,0,0,0,0,0.82,0,0.01,0,0,0,0.83,0.83
2/2/2026,2021,20220427,40273,18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.16,4.38,139.56,0,1.59,0,0,0,0,0,0,145.53,0,0.65,0,0,0,0,0,0,0,0,0.65,4.38,140.37,0,1.59,0,0,0,0,0,0,0,8.36,0,0,0,0,0,0,0,0,8.36,0,2.75,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,132.11,0,0.45,0,0.12,0,0,0,0,132.68,0,18.43,0,0,0,0,0,0,0,0,18.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.54,0,0.45,0,0.12,0,0,0,0,4.38,302.02,0,2.04,0,0.12,0,0,0,0,306.4,2.04,0.12,0,0,4.38,304.18,308.56
2/2/2026,2021,20221141,45142,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,ARIZONA,0,0,0,0,0,0,0,0,0,0.871,0.871,0,0,0,0,0,0,0,0,0,0.082,0.082,2.142,29.561,0,0,0,0,0,0,0.438,29.822,61.963,0,1.023,0,0,0,0,0,0,0.157,1.151,2.331,2.142,30.584,0,0,0,0,0,0,0.595,31.926,0,1.578,0,0,0,0,0,0,0,14.342,15.92,0,1.151,0,0,0,0,0,0,0,2.694,3.845,0.067,13.078,0,0,0,0,0,0,0,20.587,33.732,0,0.24,0,0,0,0,0,0,0,0.14,0.38,0.067,16.047,0,0,0,0,0,0,0,37.763,0,0.51,0,0,0,0,0,0,0,53.545,54.055,0,0.238,0,0,0,0,0,0,0,1.125,1.363,0.008,17.309,0,0,0,0,0,0,0.003,30.303,47.623,0,0.023,0,0,0,0,0,0,0,0.68,0.703,0.008,18.08,0,0,0,0,0,0,0.003,85.653,2.217,64.711,0,0,0,0,0,0,0.598,155.342,66.928,0,0,0,155.94,2.815,220.053,222.868
2/2/2026,2021,20221141,45142,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0.075,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0.075,0,0,0,0,0,0.044,0,0,0,0.075,0,0,0,0,0.044,0,0.075,0,0,0,0.119,0.119
2/2/2026,2021,20221141,45142,18536,SOUTHWEST GAS CORP,Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.344,41.639,0,0,0,0,0,0,2.724,0.69,71.397,1.055,2.02,0,0,0,0,0,0,0,0,3.075,27.399,43.659,0,0,0,0,0,0,2.724,0.69,2.276,0,0,0,0,0,0,0,0,6.253,8.529,0.163,0,0,0,0,0,0,0,0,0.176,0.339,0,23.953,0,0,0,0,0,0,1.834,0,25.787,0,0,0,0,0,0,0,0,0,0.309,0.309,2.439,23.953,0,0,0,0,0,0,1.834,6.738,3.344,31.703,0,0,0,0,0,0,0,129.03,164.077,0.002,0.822,0,0,0,0,0,0,0,0.702,1.526,0.617,9.923,0,0,0,0,0,0,0.709,0.189,11.438,0,0.051,0,0,0,0,0,0,0,0,0.051,3.963,42.499,0,0,0,0,0,0,0.709,129.921,33.801,110.111,0,0,0,0,0,0,5.267,137.349,143.912,0,0,0,142.616,39.068,247.46,286.528
2/2/2026,2021,20221010,40876,18555,SOUTHWESTERN PUBLIC SERVICE CO,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,9.3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,9.6,0,0,0,0,0,0,0,0,10.1,9.6,0,0,0,0,19.7,10.1,9.6,19.7
2/2/2026,2021,20220795,41259,18560,SOUTHWESTERN VIRGINIA GAS CO,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0,0,0,0,0,0,0,0,0.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0,0,0,0,0,0,0,0,0,10.664,0,0,0,0,0,0,0,7.241,17.905,0,7.135,0,0,0,0,0,0,0,5.367,12.502,0,0.189,0,0,0,0,0,0,0,1.131,1.32,0,0,0,0,0,0,0,0,0,0,0,0,17.988,0,0,0,0,0,0,0,13.739,0,18.499,0,0,0,0,0,0,0,13.739,18.499,0,0,0,13.739,0,32.238,32.238
