DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTK20LESSC1,PARTK20LESSC2,PARTK20LESSC3,PARTK20LESSC4,PARTK20LESSTOT,PARTK2029C1,PARTK2029C2,PARTK2029C3,PARTK2029C4,PARTK2029TOT,PARTK3040C1,PARTK3040C2,PARTK3040C3,PARTK3040C4,PARTK3040TOT,PARTK4150C1,PARTK4150C2,PARTK4150C3,PARTK4150C4,PARTK4150TOT,PARTK5160C1,PARTK5160C2,PARTK5160C3,PARTK5160C4,PARTK5160TOT,PARTK6172C1,PARTK6172C2,PARTK6172C3,PARTK6172C4,PARTK6172TOT,PARTK7380C1,PARTK7380C2,PARTK7380C3,PARTK7380C4,PARTK7380TOT,PARTK80MOREC1,PARTK80MOREC2,PARTK80MOREC3,PARTK80MOREC4,PARTK80MORETOT,PARTKUNKNOWNC1,PARTKUNKNOWNC2,PARTKUNKNOWNC3,PARTKUNKNOWNC4,PARTKUNKNOWNTOT,PARTKNONSTEELC1,PARTKNONSTEELC2,PARTKNONSTEELC3,PARTKNONSTEELC4,PARTKNONSTEELTOT,PARTKONC1TOT,PARTKONC2TOT,PARTKONC3TOT,PARTKONC4TOT,PARTKONTOTAL,PARTKOFFLESS50,PARTKOFF5172,PARTKOFF72MORE,PARTKOFFUNKNOWN,PARTKOFFNONSTEEL,PARTKOFFTOTAL,PARTKC1TOT,PARTKC2TOT,PARTKC3TOT,PARTKC4TOT,PARTKTOTAL
2/2/2026,2022,20230264,41657,39536,"EMPIRE MINING CO, LLC",Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0,0,0,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0,0,0,38.3,0,0,0,0,0,0,38.3,0,0,0,38.3
2/2/2026,2022,20230125,41512,39541,"BAYONNE ENERGY CENTER, LLC",Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,0,0,0,0,0,0,0,0.12,0,1.38,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,1.38,0,1.5,0,0,0,0,0,0,0.12,0,1.38,0,1.5
2/2/2026,2022,20230877,42993,39542,COLUMBIA GULF TRANSMISSION LLC – CARTER CREEK FACILITIES,Natural Gas,INTERSTATE,WYOMING,0,0,0,0,0,0.012,0,0,0,0.012,0.068,0,0,0,0.068,1.407,0,0,0,1.407,8.711,0,0,0,8.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.198,0,0,0,10.198,0,0,0,0,0,0,10.198,0,0,0,10.198
2/2/2026,2022,20231162,42614,39543,"RIVERSIDE ENERGY MICHIGAN, LLC",Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,3,0,3,9.48,7.33,0.19,2.1,19.1,48.45,13.97,3.08,0,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.93,21.3,6.27,2.1,87.6,0,0,0,0,0,0,57.93,21.3,6.27,2.1,87.6
2/2/2026,2022,20230425,41824,39545,IMG ENERGY SERVICES,Natural Gas,INTRASTATE,PENNSYLVANIA,0.3,0,0,0,0.3,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,1.3,2.2,0,0,0,2.2,0,0,0,0,0,0,2.2,0,0,0,2.2
2/2/2026,2022,20230968,42404,39553,"ROESLEIN ALTERNATIVE ENERGY SERVICES, LLC",Landfill Gas,INTRASTATE,MISSOURI,0,0,0,0,0,3.87,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.97,0,0,0,21.97,25.84,0,0,0,25.84,0,0,0,0,0,0,25.84,0,0,0,25.84
2/2/2026,2022,20230151,41538,39562,"SECO PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,29.81,0,0,0,29.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.81,0,0,0,29.81,0,0,0,0,0,0,29.81,0,0,0,29.81
2/2/2026,2022,20230936,42370,39566,TARGA NORTHERN DELAWARE LLC,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.76,0,0,0,12.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.76,0,0,0,12.76,0,0,0,0,0,0,12.76,0,0,0,12.76
2/2/2026,2022,20230813,46744,39567,"UPP OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0.64,0,2.56,4.57,0,7.13,0,3.71,0,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,6.27,4.57,0,11.48,0,0,0,0,0,0,0.64,6.27,4.57,0,11.48
2/2/2026,2022,20230018,41401,39568,GREENIDGE PIPELINE LLC,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,4.7,0,0,0,0,0,0,4.7,0,0,0,4.7
2/2/2026,2022,20230803,46755,39572,"WWM OPERATING, LLC",Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.46,0,0,0,19.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.46,0,0,0,19.46,0,0,0,0,0,0,19.46,0,0,0,19.46
2/2/2026,2022,20230803,46755,39572,"WWM OPERATING, LLC",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,3.8,0,0,0,0,0,0,3.8,0,0,0,3.8
2/2/2026,2022,20230803,46755,39572,"WWM OPERATING, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.35,0,0,0,0.35,0.93,0,0,0,0.93,0.12,0,0,0,0.12,31.67,0,0,0,31.67,757.89,,0,0,757.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.96,0,0,0,790.96,0,0,0,0,0,0,790.96,0,0,0,790.96
2/2/2026,2022,20230967,42403,39576,"ORX RESOURCES,L.L.C.",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,3.45,0.67,0,0,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,0.67,0,0,4.12,0,0,0,0,0,0,3.45,0.67,0,0,4.12
2/2/2026,2022,20230967,42403,39576,"ORX RESOURCES,L.L.C.",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,2.48,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,2.48,0,0,0,0,0,0,2.48,0,0,0,2.48
2/2/2026,2022,20231169,42622,39577,"NFG MIDSTREAM WELLSBORO, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0.57,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0.62,0,0,0,0,0,0,0.62,0,0,0,0.62
2/2/2026,2022,20231266,42728,39582,SENTINEL PEAK RESOURCES CALIFORNIA LLC,Natural Gas,INTRASTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,1.85,1.85,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,1.85,0,0,3.7,0,0,0,0,0,0,1.85,1.85,0,0,3.7
2/2/2026,2022,20230172,44839,39583,EVONIK,Hydrogen Gas,INTRASTATE,KANSAS,0,0.44,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0,0.44,0,0,0.44
2/2/2026,2022,20230262,41655,39590,"NEW RISE RENEWABLES RENO, LLC",Natural Gas,INTRASTATE,NEVADA,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0.3
2/2/2026,2022,20231367,42836,39592,GATEWAY CORRIGAN LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,2.16,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,2.16,0,0,0,0,0,0,0,2.16,0,0,2.16
2/2/2026,2022,20230385,41782,39597,"VALLEY CROSSING PIPELINE, LLC",Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.19,0.19,0,0,0,0.19
2/2/2026,2022,20230385,41782,39597,"VALLEY CROSSING PIPELINE, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14,0.17,0,0,9.31,19.88,2.82,0,0,22.7,131.21,0.08,0,0,131.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.23,3.07,0,0,163.3,0,13.75,0,0,0,13.75,173.98,3.07,0,0,177.05
2/2/2026,2022,20231218,42679,39602,UPPER MICHIGAN ENERGY RESOURCES CORP.,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,2.89,0,0,0,0,0,0,0,2.89,0,0,2.89
2/2/2026,2022,20230424,41823,39605,CR PERMIAN NATURAL GAS TRANSMISSION LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,0,0,0,5.29,0,0,0,0,0,16.41,0,0,0,16.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,21.7,0,0,0,0,0,0,21.7,0,0,0,21.7
2/2/2026,2022,20230464,41866,39608,VAQUERO PERMIAN GATHERING LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,4.98,0,0,0,0,0,0,4.98,0,0,0,4.98
2/2/2026,2022,20230197,41585,39609,"HAVEN STEEL PRODUCTS, INC",Natural Gas,INTRASTATE,KANSAS,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0.32,0,0,0.32
2/2/2026,2022,20230102,41488,39612,"CHS, INC HALLOCK",Natural Gas,INTRASTATE,MINNESOTA,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,0,0,0,3.14,3.16,0,0,0,3.16,0,0,0,0,0,0,3.16,0,0,0,3.16
2/2/2026,2022,20241484,44998,39614,SOUTH HOUSTON PRODUCTION COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,2.09,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,2.09,0,0,0,0,0,0,0,0,2.09,0,2.09
2/2/2026,2022,20231081,43075,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,KENTUCKY,17.607,11.76,1.33,0,30.697,0.207,0.771,1.1,0,2.078,0.07,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.884,12.531,2.43,0,32.845,0,0,0,0,0,0,17.884,12.531,2.43,0,32.845
2/2/2026,2022,20231081,43075,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.445,1.392,0.114,0,14.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.445,1.392,0.114,0,14.951,,,,,,,13.445,1.392,0.114,0,14.951
2/2/2026,2022,20231081,43075,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,TENNESSEE,0,0,0,0,0,11.48,0,0,0,11.48,12.03,1,0,0,13.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.51,1,0,0,24.51,0,0,0,0,0,0,23.51,1,0,0,24.51
2/2/2026,2022,20231081,43075,39619,DIVERSIFIED MIDSTREAM LLC,Natural Gas,INTRASTATE,WEST VIRGINIA,4.33,0.13,1.48,0,5.94,3.488,0.19,0.25,0,3.928,1.24,0,0,0,1.24,22.432,0,0,0,22.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.49,0.32,1.73,0,33.54,0,0,0,0,0,0,31.49,0.32,1.73,0,33.54
2/2/2026,2022,20230524,41930,39624,AIRGAS MERCHANT GAS KALAMA,Hydrogen Gas,INTRASTATE,WASHINGTON,2.43,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,2.43,0,0,0,0,0,0,2.43,0,0,0,2.43
2/2/2026,2022,20230396,41795,39626,CALGON CARBON CORPORATION,Natural Gas,INTRASTATE,MISSISSIPPI,5.23,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,0,0,0,5.23,0,0,0,0,0,0,5.23,0,0,0,5.23
2/2/2026,2022,20230452,41853,39627,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC,Other Gas-Processed Landfill Methane,INTRASTATE,MISSISSIPPI,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,0,4
2/2/2026,2022,20230480,41883,39630,LIGHTSTONE GENERATION LLC-DARBY POWER LLC,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0.66,0,0,0,0,0,0,0.66,0,0,0,0.66
2/2/2026,2022,20230426,41825,39634,ALTUS MIDSTREAM PIPELINE LP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57,0,0,0,6.57,24.89,0,0,0,24.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.46,0,0,0,31.46,0,0,0,0,0,0,31.46,0,0,0,31.46
2/2/2026,2022,20231024,42465,39635,WINNEBAGO COUNTY SOLID WASTE MANAGEMENT BOARD,Landfill Gas,INTRASTATE,WISCONSIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,3.04,0,0,3.04,0,3.04,0,0,0,0,0,0,0,0,3.04,0,3.04
2/2/2026,2022,20230835,42266,39640,PARKWAY GENERATION KEYS ENERGY CENTER,Natural Gas,INTRASTATE,MARYLAND,0,0,0,0,0,0,0,0,0,0,5.4,2.3,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,2.3,0,0,7.7,0,0,0,0,0,0,5.4,2.3,0,0,7.7
2/2/2026,2022,20231288,42751,39648,VALERO HOUSTON REFINERY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.41,0,3.85,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,3.85,0,4.26,0,0,0,0,0,0,0.41,0,3.85,0,4.26
2/2/2026,2022,20230755,42180,39653,CORNELL UNIVERSITY,Natural Gas,INTRASTATE,NEW YORK,0,2,1.1,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.1,0,3.1,0,0,0,0,0,0,0,2,1.1,0,3.1
2/2/2026,2022,20230430,41830,39655,PINE HILL RENEWABLES,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.68,0,0,0,0,0,0,0,0,0.68,0,0.68
2/2/2026,2022,20230470,41873,39660,COOK INLET NATURAL GAS STORAGE ALASKA,Natural Gas,INTRASTATE,ALASKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584,0,0,0,0.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584,0,0,0,0.584,0,0,0,0,0,0,0.584,0,0,0,0.584
2/2/2026,2022,20230085,41470,39696,"RIVERFRONT EXPLORATION, LLC",Natural Gas,INTRASTATE,ARKANSAS,0,0,0,0,0,0.918,0,0,0,0.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918,0,0,0,0.918,0,0,0,0,0,0,0.918,0,0,0,0.918
2/2/2026,2022,20231380,42861,39697,GOLDEN GAS SERVICE COMPANY,Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,0,0,0,6.89,0,0,0,0,0,6.89,0,0,0,6.89,0,0,0,0,0,0,6.89,0,0,0,6.89
2/2/2026,2022,20230541,41947,39701,"BOARDWALK TEXAS INTRASTATE, LLC",Natural Gas,INTRASTATE,TEXAS,58.73,1.38,7.53,0,67.64,3.12,0,0.18,0,3.3,4.78,0.98,0,0,5.76,23.66,0.86,2.64,0,27.16,64.76,0.99,0,0,65.75,39.79,1.96,0,0,41.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.84,6.17,10.35,0,211.36,0,0,0,0,0,0,194.84,6.17,10.35,0,211.36
2/2/2026,2022,20230052,41437,39704,"KIOWA POWER PARTNERS, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,4.76
2/2/2026,2022,20231394,42889,39711,OGRIS OPERATING,Natural Gas,INTRASTATE,COLORADO,5.6,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,5.6,0,0,0,0,0,0,5.6,0,0,0,5.6
2/2/2026,2022,20230237,41628,39714,CAMS MIDSTREAM,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.53,0,4.19,5.15,0,9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,5.68,0,9.87,0,0,0,0,0,0,0,4.19,5.68,0,9.87
2/2/2026,2022,20230714,42135,39728,"MIDSHIP PIPELINE COMPANY, LLC",Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0.13,0,0,4.22,9.27,1.33,0,0,10.6,14.95,0,0,0,14.95,207.39,0.06,0,0,207.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.7,1.52,0,0,237.22,0,0,0,0,0,0,235.7,1.52,0,0,237.22
2/2/2026,2022,20230443,41843,39730,MELISSA RENEWABLES,Natural Gas,INTRASTATE,TEXAS,0,0,4.7,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,4.7,0,0,0,0,0,0,0,0,4.7,0,4.7
2/2/2026,2022,20230783,42210,39733,"OHIO POWER PARTNERS, LLC.",Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0.28,0,0,0,0.28
2/2/2026,2022,20230840,42272,39741,"VENTURE OIL & GAS, INC.",Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,0,4.07,0,0,0,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,0,0,0,4.07,0,0,0,0,0,0,4.07,0,0,0,4.07
2/2/2026,2022,20230366,41762,39750,"GREYLOCK MIDSTREAM, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,2.13,0,0,0,2.13,0,0,0,0,0,6.82,0,0,0,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.95,0,0,0,8.95,0,0,0,0,0,0,8.95,0,0,0,8.95
2/2/2026,2022,20230366,41762,39750,"GREYLOCK MIDSTREAM, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0.348,0,0,0.348,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.33,4.323,0.277,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.323,0.955,0,0,5.278,0,0,0,0,0,0,4.323,0.955,0,0,5.278
2/2/2026,2022,20230251,41643,39752,"STAKEHOLDER GAS UTILITY, LLC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71,0,0,0,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71,0,0,0,6.71,0,0,0,0,0,0,6.71,0,0,0,6.71
2/2/2026,2022,20230678,42099,39753,CURETON FRONT RANGE LLC,Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,1.09,0,0,0,0,0,0,1.09,0,0,0,1.09
2/2/2026,2022,20230621,42034,39755,WOODWAY BLUEBONNET PIPELINE LLC,Natural Gas,INTRASTATE,TEXAS,88.918,26.432,20.737,0,136.087,24.315,5.2,5.172,0,34.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.233,31.632,25.909,0,170.774,0,0,0,0,0,0,113.233,31.632,25.909,0,170.774
2/2/2026,2022,20230272,41665,39757,"GENERATION PIPELINE, LLC",Natural Gas,INTRASTATE,OHIO,0.07,0,0,0,0.07,0.32,0.03,0.07,0,0.42,3.25,1.26,4.41,0,8.92,7.87,1.22,6.51,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.51,2.51,10.99,0,25.01,0,0,0,0,0,0,11.51,2.51,10.99,0,25.01
2/2/2026,2022,20231276,43074,39759,"IRON HORSE MIDSTREAM, LLC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,8.7,0,0,0,0,0,0,8.7,0,0,0,8.7
2/2/2026,2022,20230571,41980,39760,"THE DOW CHEMICAL COMPANY, SDO",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0.01,0,0,0,0.01,0.02,0,0,0,0.02,0.03,0,0,0,0.03,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0.46,0,0,0,0,0,0,0.46,0,0,0,0.46
