DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA5COMMODITY,INTER_INTRA,STATE_NAME,PARTTSMEHCAM1,PARTTSMEHCAM2,PARTTSMETOT,PARTTRRHCAM1,PARTTRRHCAM2,PARTTRRTOT,PARTTQHCAM1,PARTTQHCAM2,PARTTQTOT,PARTTPHCAM1,PARTTPHCAM2,PARTTPTOT,PARTTSBHCAM1,PARTTSBHCAM2,PARTTSBTOT,PARTTOHCAM1,PARTTOHCAM2,PARTTOTOT,PARTTHCAM1TOT,PARTTHCAM2TOT,PARTTRMTTOT,PARTTOTHDESC
2/2/2026,2023,20240666,43861,2364,DUKE ENERGY OHIO,Natural Gas,INTRASTATE,OHIO,0,0,0,0,14.474,14.474,0,0,0,0,0,0,0,0,0,0,0,0,0,14.474,14.474,
2/2/2026,2023,20240448,45389,2382,CITATION OIL & GAS CORP,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241160,44372,2392,CITIZENS GAS & COKE UTILITY,Natural Gas,INTRASTATE,INDIANA,0,0,0,122.62,0,122.62,0,0,0,0,0,0,0,0,0,0,0,0,122.62,0,122.62,
2/2/2026,2023,20241187,44402,2408,CITIZENS GAS FUEL CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240956,44646,2432,FLORIDA CITY GAS,Natural Gas,INTRASTATE,FLORIDA,0,78.655,78.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.655,78.655,
2/2/2026,2023,20240697,44868,2456,CLARKE - MOBILE COUNTIES GAS DIST,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,4.357,4.357,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357,4.357,
2/2/2026,2023,20241136,44348,2480,CLEARFIELD MUNICIPAL GAS SYSTEM,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240087,44649,2512,CLINTON - NEWBERRY NATURAL GAS AUTH,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,2.82,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,2.82,
2/2/2026,2023,20240509,43697,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,COLORADO,0,0,0,0,89.118,89.118,0,0,0,0,0,0,0,0,0,0,0,0,0,89.118,89.118,
2/2/2026,2023,20240509,43697,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,KANSAS,0,0,0,0,1.139,1.139,0,0,0,0,0,0,0,0,0,0,0,0,0,1.139,1.139,
2/2/2026,2023,20240509,43697,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,MONTANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240509,43697,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,OKLAHOMA,0,0,0,0,0.361,0.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0.361,
2/2/2026,2023,20240509,43697,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240509,43697,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,UTAH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240509,43697,2564,COLORADO INTERSTATE GAS CO,Natural Gas,INTERSTATE,WYOMING,0,0,0,0,16.727,16.727,0,0,0,0,0,0,0,0,0,0,0,0,0,16.727,16.727,
2/2/2026,2023,20240973,44175,2585,COLUMBIA GAS OF KENTUCKY INC,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,3.47,3.47,0,0,0,0,0,0,0,3.47,3.47,
2/2/2026,2023,20240975,44177,2588,COLUMBIA GAS OF MARYLAND INC,Natural Gas,INTRASTATE,MARYLAND,0,0,0,0,0,0,0,0,0,0,0.37,0.37,0,0,0,0,0,0,0,0.37,0.37,
2/2/2026,2023,20241245,44464,2596,COLUMBIA GAS OF OHIO INC,Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,52,52,
2/2/2026,2023,20240919,44121,2600,COLUMBIA GAS OF PENNSYLVANIA,Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,8.21,8.21,0,0,0,0,0,0,0,8.21,8.21,
2/2/2026,2023,20241183,44742,2604,COLUMBIA GAS OF VIRGINIA INC,Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,2.66,2.66,0,0,0,0,0,0,0,2.66,2.66,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,DELAWARE,0,0,0,0,0,0,0,0.773,0.773,0,0,0,0,0,0,0,0,0,0,0.773,0.773,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,KENTUCKY,0,0,0,0,0,0,0,30.225,30.225,0,0,0,0,0,0,0,0,0,0,30.225,30.225,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,MARYLAND,0,0,0,0,0,0,0,43.524,43.524,0,0,0,0,0,0,0,0,0,0,43.524,43.524,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,NEW JERSEY,0,0,0,0,0,0,0,26.985,26.985,0,0,0,0,0,0,0,0,0,0,26.985,26.985,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,NEW YORK,0,0,0,0,0,0,0,19.175,19.175,0,0,0,0,0,0,0,0,0,0,19.175,19.175,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,NORTH CAROLINA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,OHIO,0,0,0,0,0,0,0,158.405,158.405,0,0,0,0,0,0,0,0,0,0,158.405,158.405,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,PENNSYLVANIA,0,0,0,0,0,0,0,124.901,124.901,0,0,0,0,0,0,0,0,0,0,124.901,124.901,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,VIRGINIA,0,0,0,0,0,0,0,135.855,135.855,0,0,0,0,0,0,0,0,0,0,135.855,135.855,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTERSTATE,WEST VIRGINIA,0,0,0,0,0,0,0,61.351,61.351,0,0,0,0,0,0,0,0,0,0,61.351,61.351,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTRASTATE,PENNSYLVANIA,0,0,0,0,0,0,0,0.484,0.484,0,0,0,0,0,0,0,0,0,0,0.484,0.484,
2/2/2026,2023,20240530,43718,2616,"COLUMBIA GAS TRANSMISSION, LLC",Natural Gas,INTRASTATE,WEST VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240602,43795,2620,"COLUMBIA GULF TRANSMISSION, LLC",Natural Gas,INTERSTATE,KENTUCKY,0,0,0,0,0,0,0,45.435,45.435,0,0,0,0,0,0,0,0,0,0,45.435,45.435,
2/2/2026,2023,20240602,43795,2620,"COLUMBIA GULF TRANSMISSION, LLC",Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,0,0,0,56.774,56.774,0,0,0,0,0,0,0,0,0,0,56.774,56.774,
2/2/2026,2023,20240602,43795,2620,"COLUMBIA GULF TRANSMISSION, LLC",Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,0,0,0,0,22.114,22.114,0,0,0,0,0,0,0,0,0,0,22.114,22.114,
2/2/2026,2023,20240602,43795,2620,"COLUMBIA GULF TRANSMISSION, LLC",Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,0,0,0,77.151,77.151,0,0,0,0,0,0,0,0,0,0,77.151,77.151,
2/2/2026,2023,20241291,44813,2651,GREER COMMISSION OF PUBLIC WORKS,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,0,0,0,6.46,6.46,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46,6.46,
2/2/2026,2023,20241310,44534,2652,NSTAR GAS COMPANY,Natural Gas,INTRASTATE,MASSACHUSETTS,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0.04,
2/2/2026,2023,20241109,46752,2688,SOUTH ALABAMA GAS DISTRICT,Natural Gas,INTRASTATE,ALABAMA,0,0,0,0,6.55,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,6.55,
2/2/2026,2023,20241261,44480,2704,CONSOLIDATED EDISON CO OF NEW YORK,Natural Gas,INTRASTATE,NEW YORK,0,0,0,42.294,0,42.294,0,0,0,0,0,0,0,0,0,0,0,0,42.294,0,42.294,
2/2/2026,2023,20240661,43856,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Natural Gas,INTERSTATE,MARYLAND,0,0,0,47.043,0.024,47.067,0,0,0,0,0,0,0,0,0,0,0,0,47.043,0.024,47.067,
2/2/2026,2023,20240661,43856,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Natural Gas,INTERSTATE,NEW YORK,0,0,0,81.468,0.014,81.482,0,0,0,0,0,0,0,0,0,0,0,0,81.468,0.014,81.482,
2/2/2026,2023,20240661,43856,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Natural Gas,INTERSTATE,OHIO,0,0,0,7.186,0,7.186,0,0,0,0,0,0,0,0,0,0,0,0,7.186,0,7.186,
2/2/2026,2023,20240661,43856,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Natural Gas,INTERSTATE,PENNSYLVANIA,0,0,0,119.597,4.602,124.199,0,0,0,0,0,0,0,0,0,0,0,0,119.597,4.602,124.199,
2/2/2026,2023,20240661,43856,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Natural Gas,INTERSTATE,VIRGINIA,0,0,0,45.721,0.023,45.744,0,0,0,0,0,0,0,0,0,0,0,0,45.721,0.023,45.744,
2/2/2026,2023,20240661,43856,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Natural Gas,INTERSTATE,WEST VIRGINIA,0,0,0,4.238,2.282,6.52,0,0,0,0,0,0,0,0,0,0,0,0,4.238,2.282,6.52,
2/2/2026,2023,20240661,43856,2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",Natural Gas,INTRASTATE,VIRGINIA,0,0,0,22.091,0.001,22.092,0,0,0,0,0,0,0,0,0,0,0,0,22.091,0.001,22.092,
2/2/2026,2023,20241334,44886,2731,CHEVRON PIPE LINE CO,Natural Gas,INTRASTATE,CALIFORNIA,32.7,6.26,38.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,6.26,38.96,
2/2/2026,2023,20241334,44886,2731,CHEVRON PIPE LINE CO,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241334,44886,2731,CHEVRON PIPE LINE CO,Natural Gas,INTRASTATE,TEXAS,1.07,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,1.07,
2/2/2026,2023,20240880,46777,2748,CONSUMERS ENERGY CO,Natural Gas,INTRASTATE,MICHIGAN,0,0,0,0,0,0,0,0,0,0,298.657,298.657,0,0,0,0,0,0,0,298.657,298.657,
2/2/2026,2023,20241004,44778,2767,"HARVEST ALASKA, LLC",Natural Gas,INTRASTATE,ALASKA,0,0,0,0,0,0,0,12.55,12.55,0,0,0,0,0,0,0,0,0,0,12.55,12.55,
2/2/2026,2023,20240075,43240,2796,CORNING MUNICIPAL UTILITIES,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241271,44493,2800,CORNING NATURAL GAS CORP,Natural Gas,INTRASTATE,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241122,44616,2859,CRANBERRY PIPELINE CORP (WV),Natural Gas,INTRASTATE,WEST VIRGINIA,0,4.24,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,4.24,
2/2/2026,2023,20240550,44670,2879,"BBT LOUISIANA INTRASTATE, LLC",Natural Gas,INTRASTATE,LOUISIANA,0,0,0,0,2.03,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03,2.03,
2/2/2026,2023,20250359,45385,3110,"DANVILLE, CITY OF",Natural Gas,INTRASTATE,VIRGINIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240895,44096,3240,DELMARVA POWER & LIGHT COMPANY,Natural Gas,INTRASTATE,DELAWARE,0,0,0,7.592,0,7.592,0,0,0,0,0,0,0,0,0,0,0,0,7.592,0,7.592,
2/2/2026,2023,20241331,44556,3260,DELTA NATURAL GAS CO INC,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0.455,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,0.455,
2/2/2026,2023,20241255,44474,3345,DEVON ENERGY PRODUCTION CO. LP,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240482,44721,3527,DOW PIPELINE LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,41.91,0,41.91,0,0,0,0,0,0,0,0,0,0,0,0,41.91,0,41.91,
2/2/2026,2023,20240433,43620,3527,DOW PIPELINE LLC,Other Gas-Ethylene,INTRASTATE,TEXAS,0,0,0,58.33,0,58.33,0,0,0,0,0,0,0,0,0,0,0,0,58.33,0,58.33,
2/2/2026,2023,20240483,43671,3532,DOW INTRASTATE GAS LLC,Natural Gas,INTRASTATE,LOUISIANA,0,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,2.08,
2/2/2026,2023,20240500,43688,3535,DOW PIPELINE LLC,Other Gas-Ethylene,INTRASTATE,LOUISIANA,0,0,0,1.94,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,1.94,
2/2/2026,2023,20241046,44745,3590,CITY OF DULUTH PUBLIC WORKS & UTILITIES,Natural Gas,INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,0.1,As defined by CFR 192.903 High Consequence Area definition part (1) (ii)
2/2/2026,2023,20241046,44745,3590,CITY OF DULUTH PUBLIC WORKS & UTILITIES,Natural Gas,INTERSTATE,WISCONSIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240241,44635,3830,"GARLAND, CITY OF",Natural Gas,INTRASTATE,TEXAS,5.922,0,5.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.922,0,5.922,
2/2/2026,2023,20240816,44786,4005,E M W GAS ASSOCIATION,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241211,44428,4060,ENBRIDGE GAS OHIO,Natural Gas,INTRASTATE,OHIO,0,0,0,0,139.33,139.33,0,0,0,0,0,0,0,0,0,0,0,0,0,139.33,139.33,
2/2/2026,2023,20241274,44953,4070,"EAST TENNESSEE NATURAL GAS, LLC",Natural Gas,INTERSTATE,GEORGIA,0,0,0,0,0,0,0,2.64,2.64,0,0,0,0,0,0,0,0,0,0,2.64,2.64,
2/2/2026,2023,20241274,44953,4070,"EAST TENNESSEE NATURAL GAS, LLC",Natural Gas,INTERSTATE,NORTH CAROLINA,0,0,0,0,0,0,0,0.57,0.57,0,0,0,0,0,0,0,0,0,0,0.57,0.57,
2/2/2026,2023,20241274,44953,4070,"EAST TENNESSEE NATURAL GAS, LLC",Natural Gas,INTERSTATE,TENNESSEE,0,0,0,0,0,0,0,73.47,73.47,0,0,0,0,0,0,0,0,0,0,73.47,73.47,
2/2/2026,2023,20241274,44953,4070,"EAST TENNESSEE NATURAL GAS, LLC",Natural Gas,INTERSTATE,VIRGINIA,0,0,0,0,0,0,0,13.52,13.52,0,0,0,0,0,0,0,0,0,0,13.52,13.52,
2/2/2026,2023,20241110,44320,4149,EASTERN SHORE NATURAL GAS CO,Natural Gas,INTERSTATE,DELAWARE,0,0,0,0,109.13,109.13,0,0,0,0,0,0,0,0,0,0,0,0,0,109.13,109.13,
2/2/2026,2023,20241110,44320,4149,EASTERN SHORE NATURAL GAS CO,Natural Gas,INTERSTATE,MARYLAND,0,0,0,0,16.89,16.89,0,0,0,0,0,0,0,0,0,0,0,0,0,16.89,16.89,
2/2/2026,2023,20241110,44320,4149,EASTERN SHORE NATURAL GAS CO,Natural Gas,INTERSTATE,PENNSYLVANIA,0,0,0,0,3.63,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,3.63,
2/2/2026,2023,20240638,43833,4273,EGYPTIAN GAS STORAGE CORP,Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240573,43764,4280,EL PASO NATURAL GAS CO,Natural Gas,INTERSTATE,ARIZONA,0,0,0,0,222.361,222.361,0,0,0,0,0,0,0,0,0,0,0,0,0,222.361,222.361,
2/2/2026,2023,20240573,43764,4280,EL PASO NATURAL GAS CO,Natural Gas,INTERSTATE,COLORADO,0,0,0,0,0.632,0.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0.632,
2/2/2026,2023,20240573,43764,4280,EL PASO NATURAL GAS CO,Natural Gas,INTERSTATE,NEW MEXICO,0,0,0,0,34.121,34.121,0,0,0,0,0,0,0,0,0,0,0,0,0,34.121,34.121,
2/2/2026,2023,20240573,43764,4280,EL PASO NATURAL GAS CO,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,23.551,23.551,0,0,0,0,0,0,0,0,0,0,0,0,0,23.551,23.551,
2/2/2026,2023,20240993,44198,4350,ELIZABETHTOWN GAS CO,Natural Gas,INTRASTATE,NEW JERSEY,0,0,0,5.8,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,5.8,
2/2/2026,2023,20240057,43219,4360,ELIZABETHTOWN NATURAL GAS,Natural Gas,INTRASTATE,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240276,43457,4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240198,44906,4440,EMMETSBURG MUNICIPAL UTILITIES,Natural Gas,INTRASTATE,IOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240863,44063,4461,"EOG RESOURCES, INC",Natural Gas,INTRASTATE,COLORADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240863,44063,4461,"EOG RESOURCES, INC",Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240863,44063,4461,"EOG RESOURCES, INC",Natural Gas,INTRASTATE,OHIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240863,44063,4461,"EOG RESOURCES, INC",Natural Gas,INTRASTATE,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240863,44063,4461,"EOG RESOURCES, INC",Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240863,44063,4461,"EOG RESOURCES, INC",Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241195,46784,4473,ATMOS ENERGY CORPORATION - WEST TEXAS,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,11.15,11.15,0,0,0,0,0,0,0,0,0,0,0,0,0,11.15,11.15,
2/2/2026,2023,20241142,44354,4499,CENTERPOINT ENERGY RESOURCES CORPORATION,Natural Gas,INTRASTATE,MISSISSIPPI,0,0,0,0,6.183,6.183,0,0,0,0,0,0,0,0,0,0,0,0,0,6.183,6.183,
2/2/2026,2023,20240977,44179,4900,KINDER MORGAN TEJAS PIPELINE,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,295.115,295.115,0,0,0,0,0,0,0,0.525,0.525,0,0,0,0,295.64,295.64,
2/2/2026,2023,20240781,44725,4906,EXXONMOBIL PIPELINE COMPANY LLC,Hydrogen Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240779,44723,4906,EXXONMOBIL PIPELINE COMPANY LLC,Natural Gas,INTRASTATE,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240752,43952,4906,EXXONMOBIL PIPELINE COMPANY LLC,Other Gas-Ethylene,INTRASTATE,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,11.18,0,11.18,0,0,0,11.18,0,11.18,
2/2/2026,2023,20240736,43936,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Natural Gas,INTERSTATE,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240736,43936,4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",Natural Gas,INTRASTATE,WYOMING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240828,44028,5304,FLORIDA GAS TRANSMISSION CO,Natural Gas,INTERSTATE,ALABAMA,0,0,0,0,10.43,10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43,10.43,
2/2/2026,2023,20240828,44028,5304,FLORIDA GAS TRANSMISSION CO,Natural Gas,INTERSTATE,FLORIDA,0,0,0,0,676.11,676.11,0,0,0,0,0,0,0,0,0,0,0,0,0,676.11,676.11,
2/2/2026,2023,20240828,44028,5304,FLORIDA GAS TRANSMISSION CO,Natural Gas,INTERSTATE,LOUISIANA,0,0,0,0,15.97,15.97,0,0,0,0,0,0,0,0,0,0,0,0,0,15.97,15.97,
2/2/2026,2023,20240828,44028,5304,FLORIDA GAS TRANSMISSION CO,Natural Gas,INTERSTATE,MISSISSIPPI,0,0,0,0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,1.47,
2/2/2026,2023,20240828,44028,5304,FLORIDA GAS TRANSMISSION CO,Natural Gas,INTERSTATE,TEXAS,0,0,0,0,4.07,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07,4.07,
2/2/2026,2023,20240360,44718,6030,GAINESVILLE REGIONAL UTIL GAS DEPT,Natural Gas,INTRASTATE,FLORIDA,0,0.221,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.221,
2/2/2026,2023,20241304,44528,6141,NEW MEXICO GAS COMPANY,Natural Gas,INTRASTATE,NEW MEXICO,0,0,0,0,0,0,0,0,0,153.163,1.017,154.18,0,0,0,0,0,0,153.163,1.017,154.18,
2/2/2026,2023,20240113,43282,6243,HAWAII GAS,Synthetic Gas,INTRASTATE,HAWAII,0,22.3,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,22.3,
2/2/2026,2023,20240984,44187,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,MAINE,0,0,0,0,0,0,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,7.5,7.5,
2/2/2026,2023,20240984,44187,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,MASSACHUSETTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240984,44187,6580,GRANITE STATE GAS TRANSMISSION INC,Natural Gas,INTERSTATE,NEW HAMPSHIRE,0,0,0,0,0,0,0,4.2,4.2,0,0,0,0,0,0,0,0,0,0,4.2,4.2,
2/2/2026,2023,20240027,43186,6640,"GRAYVILLE GAS DEPT, CITY OF",Natural Gas,INTRASTATE,ILLINOIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240603,43796,6660,GREAT LAKES GAS TRANSMISSION LIMITED PARTNERSHIP,Natural Gas,INTERSTATE,MICHIGAN,0,0,0,0,0,0,0,31.899,31.899,0,0,0,0,0,0,0,0,0,0,31.899,31.899,
2/2/2026,2023,20240603,43796,6660,GREAT LAKES GAS TRANSMISSION LIMITED PARTNERSHIP,Natural Gas,INTERSTATE,MINNESOTA,0,0,0,0,0,0,0,14.004,14.004,0,0,0,0,0,0,0,0,0,0,14.004,14.004,
2/2/2026,2023,20240603,43796,6660,GREAT LAKES GAS TRANSMISSION LIMITED PARTNERSHIP,Natural Gas,INTERSTATE,WISCONSIN,0,0,0,0,0,0,0,3.745,3.745,0,0,0,0,0,0,0,0,0,0,3.745,3.745,
2/2/2026,2023,20240612,43805,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTERSTATE,NORTH DAKOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240612,43805,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTERSTATE,SOUTH DAKOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240612,43805,6690,GREAT PLAINS NATURAL GAS CO,Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20241084,44294,6720,ATMOS ENERGY CORPORATION - COLORADO/KANSAS,Natural Gas,INTRASTATE,KANSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/2/2026,2023,20240223,43401,6810,GREENWOOD COMMISSION OF PUBLIC WORKS,Natural Gas,INTRASTATE,SOUTH CAROLINA,0,11.97,11.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97,11.97,
2/2/2026,2023,20240123,43294,7020,"HALLOCK GAS DEPT, VILLAGE OF",Natural Gas,INTRASTATE,MINNESOTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
